"Include","Color","Pos","Name","Cp","Concentration","Standard","Status","Well","Cq","ExpRep","WellR","WellC","SampleID","Strain","Pro_mCh","Promoter","mCherry","BioRep","Ter_mod","Terminator","Construct","remove","Type","TechRep","TargetID","norm.by","Value.norm","Value.normexp"
TRUE,255,"D15","Sample 87",14.63,NA,0,NA,"D15",14.63,"2","D","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","1","PGK1-ORF",14.935,-0.305,1.23541863712693
TRUE,255,"E15","Sample 111",12.55,NA,0,NA,"E15",12.55,"2","E","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","2","mCh-7",14.935,-2.385,5.22343914835567
TRUE,255,"F15","Sample 135",15.09,NA,0,NA,"F15",15.09,"2","F","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","2","URA3-ORF",14.935,0.154999999999999,0.898132372883935
TRUE,255,"G15","Sample 159",15.24,NA,0,NA,"G15",15.24,"2","G","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","2","RPS3-ORF",14.935,0.305,0.809442216547409
TRUE,255,"H15","Sample 183",13.9,NA,0,NA,"H15",13.9,"2","H","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","2","PGK1-ORF",14.935,-1.035,2.0491136460656
TRUE,255,"I15","Sample 207",12.63,NA,0,NA,"I15",12.63,"2","I","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","3","mCh-7",14.935,-2.305,4.94167454850772
TRUE,255,"J15","Sample 231",15,NA,0,NA,"J15",15,"2","J","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","3","URA3-ORF",14.935,0.0649999999999995,0.955945317593742
TRUE,255,"K15","Sample 255",15.41,NA,0,NA,"K15",15.41,"2","K","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","3","RPS3-ORF",14.935,0.475,0.71946679000541
TRUE,255,"L15","Sample 279",14.48,NA,0,NA,"L15",14.48,"2","L","15","pRPS3-mCherry-tRPS3_modC_BioRep6","pRPS3-mCherry-tRPS3_modC","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modC","tRPS3","modC",FALSE,"+RT","3","PGK1-ORF",14.935,-0.455,1.3707828049797
TRUE,255,"A16","Sample 16",11.75,NA,0,NA,"A16",11.75,"1","A","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",10.4,1.35,0.392292048948375
TRUE,255,"B16","Sample 40",12.03,NA,0,NA,"B16",12.03,"1","B","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",10.4,1.63,0.323088207659373
TRUE,255,"C16","Sample 64",10.88,NA,0,NA,"C16",10.88,"1","C","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",10.4,0.48,0.716977624007913
TRUE,255,"D16","Sample 88",10.34,NA,0,NA,"D16",10.34,"1","D","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",10.4,-0.0600000000000005,1.04246576084112
TRUE,255,"E16","Sample 112",10.54,NA,0,NA,"E16",10.54,"1","E","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",10.4,0.139999999999999,0.907519155317162
TRUE,255,"F16","Sample 136",10.99,NA,0,NA,"F16",10.99,"1","F","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",10.4,0.59,0.664342907048256
TRUE,255,"G16","Sample 160",10.41,NA,0,NA,"G16",10.41,"1","G","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",10.4,0.00999999999999979,0.993092495437036
TRUE,255,"H16","Sample 184",9.55,NA,0,NA,"H16",9.55,"1","H","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",10.4,-0.85,1.80250092522166
TRUE,255,"I16","Sample 208",10.54,NA,0,NA,"I16",10.54,"1","I","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",10.4,0.139999999999999,0.907519155317162
TRUE,255,"J16","Sample 232",10.81,NA,0,NA,"J16",10.81,"1","J","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",10.4,0.41,0.752623373705534
TRUE,255,"K16","Sample 256",10.54,NA,0,NA,"K16",10.54,"1","K","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",10.4,0.139999999999999,0.907519155317162
TRUE,255,"L16","Sample 280",10.39,NA,0,NA,"L16",10.39,"1","L","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",10.4,-0.00999999999999979,1.00695555005672
TRUE,255,"A17","Sample 17",11.57,NA,0,NA,"A17",11.57,"1","A","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",10.115,1.455,0.364755086060044
TRUE,255,"B17","Sample 41",11.89,NA,0,NA,"B17",11.89,"1","B","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",10.115,1.775,0.292194312140311
TRUE,255,"C17","Sample 65",10.6,NA,0,NA,"C17",10.6,"1","C","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",10.115,0.484999999999999,0.714497069870547
TRUE,255,"D17","Sample 89",9.8,NA,0,NA,"D17",9.8,"1","D","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",10.115,-0.315,1.24401165329847
TRUE,255,"E17","Sample 113",10.53,NA,0,NA,"E17",10.53,"1","E","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",10.115,0.414999999999999,0.75001949464291
TRUE,255,"F17","Sample 137",11.28,NA,0,NA,"F17",11.28,"1","F","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",10.115,1.165,0.445964259710047
TRUE,255,"G17","Sample 161",10.31,NA,0,NA,"G17",10.31,"1","G","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",10.115,0.195,0.873572895916694
TRUE,255,"H17","Sample 185",9.58,NA,0,NA,"H17",9.58,"1","H","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",10.115,-0.535,1.44894215455488
TRUE,255,"I17","Sample 209",10.49,NA,0,NA,"I17",10.49,"1","I","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",10.115,0.375,0.77110541270397
TRUE,255,"J17","Sample 233",10.71,NA,0,NA,"J17",10.71,"1","J","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",10.115,0.595000000000001,0.662044455197698
TRUE,255,"K17","Sample 257",10.47,NA,0,NA,"K17",10.47,"1","K","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",10.115,0.355,0.781869643128593
TRUE,255,"L17","Sample 281",9.92,NA,0,NA,"L17",9.92,"1","L","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",10.115,-0.195,1.14472416059868
TRUE,255,"A18","Sample 18",10.91,NA,0,NA,"A18",10.91,"1","A","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",10.525,0.385000000000002,0.765778998547191
TRUE,255,"B18","Sample 42",11.56,NA,0,NA,"B18",11.56,"1","B","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",10.525,1.035,0.488015880388112
TRUE,255,"C18","Sample 66",10.52,NA,0,NA,"C18",10.52,"1","C","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",10.525,-0.00499999999999901,1.0034717485095
TRUE,255,"D18","Sample 90",10.06,NA,0,NA,"D18",10.06,"1","D","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",10.525,-0.464999999999998,1.38031735339663
TRUE,255,"E18","Sample 114",10.3,NA,0,NA,"E18",10.3,"1","E","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",10.525,-0.224999999999998,1.16877724856124
TRUE,255,"F18","Sample 138",11.51,NA,0,NA,"F18",11.51,"1","F","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",10.525,0.985000000000001,0.505225723243381
TRUE,255,"G18","Sample 162",10.61,NA,0,NA,"G18",10.61,"1","G","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",10.525,0.0850000000000009,0.942784535918239
TRUE,255,"H18","Sample 186",10.56,NA,0,NA,"H18",10.56,"1","H","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",10.525,0.0350000000000019,0.976031760776223
TRUE,255,"I18","Sample 210",10.5,NA,0,NA,"I18",10.5,"1","I","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",10.525,-0.0249999999999986,1.01747969210269
TRUE,255,"J18","Sample 234",11.26,NA,0,NA,"J18",11.26,"1","J","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",10.525,0.735000000000001,0.600818024763425
TRUE,255,"K18","Sample 258",10.53,NA,0,NA,"K18",10.53,"1","K","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",10.525,0.00500000000000078,0.996540262827867
TRUE,255,"L18","Sample 282",10.28,NA,0,NA,"L18",10.28,"1","L","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",10.525,-0.244999999999999,1.18509277094158
TRUE,255,"A16","Sample 16",14.89,NA,0,NA,"A16",14.89,"2","A","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",15.165,-0.274999999999999,1.20999408921929
TRUE,255,"B16","Sample 40",15.85,NA,0,NA,"B16",15.85,"2","B","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",15.165,0.685,0.622005826649234
TRUE,255,"C16","Sample 64",15.92,NA,0,NA,"C16",15.92,"2","C","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",15.165,0.755000000000001,0.592546385470791
TRUE,255,"D16","Sample 88",14.86,NA,0,NA,"D16",14.86,"2","D","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",15.165,-0.305,1.23541863712693
TRUE,255,"E16","Sample 112",14.15,NA,0,NA,"E16",14.15,"2","E","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",15.165,-1.015,2.02090289297353
TRUE,255,"F16","Sample 136",15.22,NA,0,NA,"F16",15.22,"2","F","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",15.165,0.0550000000000015,0.96259444310175
TRUE,255,"G16","Sample 160",15.41,NA,0,NA,"G16",15.41,"2","G","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",15.165,0.245000000000001,0.843815796130017
TRUE,255,"H16","Sample 184",14.65,NA,0,NA,"H16",14.65,"2","H","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",15.165,-0.514999999999999,1.42899413974109
TRUE,255,"I16","Sample 208",14.25,NA,0,NA,"I16",14.25,"2","I","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",15.165,-0.914999999999999,1.88556907183648
TRUE,255,"J16","Sample 232",15.5,NA,0,NA,"J16",15.5,"2","J","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",15.165,0.335000000000001,0.792784136610284
TRUE,255,"K16","Sample 256",15.37,NA,0,NA,"K16",15.37,"2","K","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",15.165,0.205,0.867538687152068
TRUE,255,"L16","Sample 280",14.96,NA,0,NA,"L16",14.96,"2","L","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",15.165,-0.204999999999998,1.15268634679886
TRUE,255,"A17","Sample 17",14.8,NA,0,NA,"A17",14.8,"2","A","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",14.4,0.4,0.757858283255199
TRUE,255,"B17","Sample 41",15.44,NA,0,NA,"B17",15.44,"2","B","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",14.4,1.04,0.486327473706143
TRUE,255,"C17","Sample 65",14.94,NA,0,NA,"C17",14.94,"2","C","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",14.4,0.539999999999999,0.687770909069872
TRUE,255,"D17","Sample 89",14.25,NA,0,NA,"D17",14.25,"2","D","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",14.4,-0.15,1.10956947206785
TRUE,255,"E17","Sample 113",13.78,NA,0,NA,"E17",13.78,"2","E","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",14.4,-0.620000000000001,1.53687518128801
TRUE,255,"F17","Sample 137",14.61,NA,0,NA,"F17",14.61,"2","F","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",14.4,0.209999999999999,0.864537231307866
TRUE,255,"G17","Sample 161",14.42,NA,0,NA,"G17",14.42,"2","G","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",14.4,0.0199999999999996,0.986232704493359
TRUE,255,"H17","Sample 185",13.65,NA,0,NA,"H17",13.65,"2","H","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",14.4,-0.75,1.68179283050743
TRUE,255,"I17","Sample 209",13.61,NA,0,NA,"I17",13.61,"2","I","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",14.4,-0.790000000000001,1.72907446261573
TRUE,255,"J17","Sample 233",14.37,NA,0,NA,"J17",14.37,"2","J","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",14.4,-0.0300000000000011,1.02101212570719
TRUE,255,"K17","Sample 257",14.38,NA,0,NA,"K17",14.38,"2","K","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",14.4,-0.0199999999999996,1.01395947979003
TRUE,255,"L17","Sample 281",14.63,NA,0,NA,"L17",14.63,"2","L","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",14.4,0.23,0.852634891767956
TRUE,255,"A18","Sample 18",14.18,NA,0,NA,"A18",14.18,"2","A","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",13.61,0.57,0.673616788432845
TRUE,255,"B18","Sample 42",14.78,NA,0,NA,"B18",14.78,"2","B","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",13.61,1.17,0.444421340583285
TRUE,255,"C18","Sample 66",13.76,NA,0,NA,"C18",13.76,"2","C","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",13.61,0.15,0.90125046261083
TRUE,255,"D18","Sample 90",13.55,NA,0,NA,"D18",13.55,"2","D","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",13.61,-0.0599999999999987,1.04246576084112
TRUE,255,"E18","Sample 114",12.84,NA,0,NA,"E18",12.84,"2","E","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",13.61,-0.77,1.70526978353591
TRUE,255,"F18","Sample 138",13.62,NA,0,NA,"F18",13.62,"2","F","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",13.61,0.00999999999999979,0.993092495437036
TRUE,255,"G18","Sample 162",13.64,NA,0,NA,"G18",13.64,"2","G","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",13.61,0.0300000000000011,0.979420297586926
TRUE,255,"H18","Sample 186",13.35,NA,0,NA,"H18",13.35,"2","H","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",13.61,-0.26,1.19747870461893
TRUE,255,"I18","Sample 210",12.82,NA,0,NA,"I18",12.82,"2","I","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",13.61,-0.789999999999999,1.72907446261573
TRUE,255,"J18","Sample 234",13.73,NA,0,NA,"J18",13.73,"2","J","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",13.61,0.120000000000001,0.920187650624874
