"strain","pro_mCh","promoter","mCherry","target_id","UTR3","terminator","construct","bio_rep","exp_rep","deltacq","rel_abund_deltacq","na.rm","remove"
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modA","tRPS3","modA","bio_rep1","1",0.234444444444444,0.850012260346611,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modA","tRPS3","modA","bio_rep2","1",-0.300000000000001,1.23114441334492,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modA","tRPS3","modA","bio_rep3","1",-0.0788888888888888,1.05620427721746,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modA","tRPS3","modA","bio_rep4","2",0.0577777777777779,0.960742838376659,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modA","tRPS3","modA","bio_rep5","2",0.182222222222222,0.88134439158896,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modA","tRPS3","modA","bio_rep6","2",-0.0711111111111116,1.05052544853442,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modA","tRPS3","modA","bio_rep1","1",0.314444444444444,0.80416059871142,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modA","tRPS3","modA","bio_rep2","1",0.779999999999999,0.582366793234228,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modA","tRPS3","modA","bio_rep3","1",0.911111111111111,0.531775379468882,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modA","tRPS3","modA","bio_rep4","2",0.497777777777777,0.708196796175794,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modA","tRPS3","modA","bio_rep5","2",0.452222222222222,0.730916130538662,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modA","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modA","tRPS3","modA","bio_rep6","2",0.438888888888888,0.737702541513266,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modB","tRPS3","modB","bio_rep1","1",5.59777777777778,0.0206490929791464,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modB","tRPS3","modB","bio_rep2","1",5.36666666666667,0.0242366369036521,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modB","tRPS3","modB","bio_rep3","1",4.80444444444444,0.0357864080589517,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modB","tRPS3","modB","bio_rep4","2",5.67666666666667,0.0195502834295898,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modB","tRPS3","modB","bio_rep5","2",5.12444444444444,0.0286674135231567,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modB","tRPS3","modB","bio_rep6","2",4.44444444444444,0.0459292028836125,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modB","tRPS3","modB","bio_rep1","1",-0.562222222222221,1.47654182390129,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modB","tRPS3","modB","bio_rep2","1",0.0966666666666676,0.935191247850318,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modB","tRPS3","modB","bio_rep3","1",-0.685555555555556,1.60832119742284,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modB","tRPS3","modB","bio_rep4","2",-0.263333333333334,1.20024866666527,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modB","tRPS3","modB","bio_rep5","2",0.0144444444444449,0.990037828535667,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modB","tRPS3","modB","bio_rep6","2",-0.0955555555555563,1.06847677976322,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modB","tRPS3","modB","bio_rep1","1",-0.522222222222222,1.43616571007875,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modB","tRPS3","modB","bio_rep2","1",-1.46333333333333,2.75744733797155,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modB","tRPS3","modB","bio_rep3","1",0.194444444444443,0.873909357689528,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modB","tRPS3","modB","bio_rep4","2",-1.05333333333333,2.07531931831949,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modB","tRPS3","modB","bio_rep5","2",-0.955555555555556,1.93932628929344,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modB","tRPS3","modB","bio_rep6","2",-0.565555555555557,1.47995730410671,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modB","tRPS3","modB","bio_rep1","1",1.16777777777778,0.445106422293241,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modB","tRPS3","modB","bio_rep2","1",1.35666666666667,0.390483456717471,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modB","tRPS3","modB","bio_rep3","1",0.624444444444444,0.648669520041698,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modB","tRPS3","modB","bio_rep4","2",1.19666666666667,0.436282143820411,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modB","tRPS3","modB","bio_rep5","2",0.944444444444445,0.519629613015922,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modB","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modB","tRPS3","modB","bio_rep6","2",0.444444444444443,0.7348672461378,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modC","tRPS3","modC","bio_rep1","1",3.83666666666667,0.0699919752529225,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modC","tRPS3","modC","bio_rep2","1",4.13,0.0571144656393375,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modC","tRPS3","modC","bio_rep3","1",3.33777777777778,0.0989073964488961,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modC","tRPS3","modC","bio_rep4","2",3.28222222222222,0.102790424282304,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modC","tRPS3","modC","bio_rep5","2",3.18444444444444,0.109998484746496,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modC","tRPS3","modC","bio_rep6","2",3.11,0.115823507736296,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modC","tRPS3","modC","bio_rep1","1",-0.753333333333334,1.6856830895094,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modC","tRPS3","modC","bio_rep2","1",-0.85,1.80250092522166,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modC","tRPS3","modC","bio_rep3","1",-0.692222222222222,1.61577041754322,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modC","tRPS3","modC","bio_rep4","2",-0.537777777777778,1.45173464806364,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modC","tRPS3","modC","bio_rep5","2",-0.565555555555555,1.47995730410671,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modC","tRPS3","modC","bio_rep6","2",-0.52,1.43395524801583,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modC","tRPS3","modC","bio_rep1","1",0.196666666666667,0.872564287640823,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modC","tRPS3","modC","bio_rep2","1",0.19,0.876605721316035,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modC","tRPS3","modC","bio_rep3","1",0.0277777777777768,0.980930087668916,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modC","tRPS3","modC","bio_rep4","2",-0.0377777777777784,1.02653141412927,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modC","tRPS3","modC","bio_rep5","2",0.404444444444445,0.755527176510938,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modC","tRPS3","modC","bio_rep6","2",0.18,0.882702996290655,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modC","tRPS3","modC","bio_rep1","1",0.606666666666667,0.656712277939201,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modC","tRPS3","modC","bio_rep2","1",0.99,0.503477775028359,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modC","tRPS3","modC","bio_rep3","1",0.737777777777778,0.599662317392014,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modC","tRPS3","modC","bio_rep4","2",0.482222222222221,0.715874094083262,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modC","tRPS3","modC","bio_rep5","2",0.214444444444446,0.861877989316196,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modC","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modC","tRPS3","modC","bio_rep6","2",0.51,0.702222437868999,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modD","tRPS3","modD","bio_rep1","1",4.30222222222222,0.0506876390679785,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modD","tRPS3","modD","bio_rep2","1",4.30555555555556,0.0505706609447476,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modD","tRPS3","modD","bio_rep3","1",4.71777777777778,0.0380020807120306,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modD","tRPS3","modD","bio_rep4","2",4.48666666666667,0.0446045079428396,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modD","tRPS3","modD","bio_rep5","2",4.08444444444445,0.058946728435249,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modD","tRPS3","modD","bio_rep6","2",4.27111111111111,0.0517925675022093,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modD","tRPS3","modD","bio_rep1","1",-0.877777777777778,1.83754270348168,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modD","tRPS3","modD","bio_rep2","1",-0.694444444444445,1.61826115023192,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modD","tRPS3","modD","bio_rep3","1",-0.892222222222221,1.85603282068477,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modD","tRPS3","modD","bio_rep4","2",-0.673333333333334,1.59475337678639,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modD","tRPS3","modD","bio_rep5","2",0.0344444444444445,0.976407685187464,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modD","tRPS3","modD","bio_rep6","2",-0.648888888888889,1.56796014492853,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modD","tRPS3","modD","bio_rep1","1",-0.127777777777778,1.09260942855088,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modD","tRPS3","modD","bio_rep2","1",0.0155555555555562,0.989275631048922,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modD","tRPS3","modD","bio_rep3","1",-0.152222222222221,1.11127988892191,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modD","tRPS3","modD","bio_rep4","2",0.00666666666666771,0.995389679103228,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modD","tRPS3","modD","bio_rep5","2",-0.0555555555555554,1.03925922603184,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modD","tRPS3","modD","bio_rep6","2",-0.0788888888888888,1.05620427721746,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modD","tRPS3","modD","bio_rep1","1",1.07222222222222,0.47558587674381,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modD","tRPS3","modD","bio_rep2","1",0.815555555555555,0.568189645012276,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modD","tRPS3","modD","bio_rep3","1",0.907777777777779,0.533005461985276,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modD","tRPS3","modD","bio_rep4","2",0.456666666666667,0.728667895533472,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modD","tRPS3","modD","bio_rep5","2",0.274444444444445,0.826768630387231,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modD","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modD","tRPS3","modD","bio_rep6","2",0.531111111111111,0.692021558996373,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modE","tRPS3","modE","bio_rep1","1",5.25111111111111,0.026257782400765,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modE","tRPS3","modE","bio_rep2","1",5.16666666666667,0.0278405849418856,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modE","tRPS3","modE","bio_rep3","1",4.84888888888889,0.0347007609740538,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modE","tRPS3","modE","bio_rep4","2",4.75,0.037162722343835,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modE","tRPS3","modE","bio_rep5","2",5.28888888888889,0.0255791318603119,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tRPS3_modE","tRPS3","modE","bio_rep6","2",5.33,0.0248605151173412,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modE","tRPS3","modE","bio_rep1","1",-0.78888888888889,1.72774330518738,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modE","tRPS3","modE","bio_rep2","1",-0.903333333333334,1.87038249570064,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modE","tRPS3","modE","bio_rep3","1",-0.79111111111111,1.73040664564788,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modE","tRPS3","modE","bio_rep4","2",-0.18,1.1328838852958,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modE","tRPS3","modE","bio_rep5","2",-0.38111111111111,1.30234448752998,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tRPS3_modE","tRPS3","modE","bio_rep6","2",-0.33,1.25701337452183,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modE","tRPS3","modE","bio_rep1","1",-0.068888888888889,1.04890854135316,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modE","tRPS3","modE","bio_rep2","1",0.0166666666666657,0.988514020352897,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modE","tRPS3","modE","bio_rep3","1",-0.0111111111111111,1.00773136921715,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modE","tRPS3","modE","bio_rep4","2",-0.16,1.11728713807222,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modE","tRPS3","modE","bio_rep5","2",-0.361111111111111,1.28441472611871,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","RPS3-ORF","tRPS3_modE","tRPS3","modE","bio_rep6","2",-0.369999999999999,1.29235283063749,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modE","tRPS3","modE","bio_rep1","1",0.90111111111111,0.535474169739709,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modE","tRPS3","modE","bio_rep2","1",0.676666666666666,0.625609069746875,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modE","tRPS3","modE","bio_rep3","1",0.808888888888889,0.570821314446591,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modE","tRPS3","modE","bio_rep4","2",0.26,0.835087919428369,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modE","tRPS3","modE","bio_rep5","2",0.67888888888889,0.62464616894428,FALSE,FALSE
"pSRO9-mCherry-tRPS3_modE","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tRPS3_modE","tRPS3","modE","bio_rep6","2",0.720000000000001,0.607097442197523,FALSE,FALSE
