"strain","pro_mCh","promoter","mCherry","target_id","UTR3","terminator","construct","bio_rep","exp_rep","deltacq","rel_abund_deltacq","na.rm","remove"
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modF","tPIR1","modF","bio_rep6","2",4.27333333333334,0.0517128514187507,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modF","tPIR1","modF","bio_rep1","1",3.22666666666667,0.106825896783112,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modF","tPIR1","modF","bio_rep2","1",4.005,0.0622837664267418,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modF","tPIR1","modF","bio_rep3","1",3.82333333333333,0.0706418368295722,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modF","tPIR1","modF","bio_rep4","2",-0.549999999999999,1.46408569594562,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modF","tPIR1","modF","bio_rep5","2",-0.476666666666667,1.39152484417842,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modF","tPIR1","modF","bio_rep6","2",-0.376666666666665,1.29833858816158,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modF","tPIR1","modF","bio_rep1","1",-0.733333333333333,1.66247579228557,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modF","tPIR1","modF","bio_rep2","1",-0.535,1.44894215455488,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modF","tPIR1","modF","bio_rep3","1",-0.546666666666667,1.46070684461007,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modF","tPIR1","modF","bio_rep4","2",0.300000000000001,0.812252396356235,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modF","tPIR1","modF","bio_rep5","2",0.353333333333333,0.7827734162991,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modF","tPIR1","modF","bio_rep6","2",-0.0266666666666655,1.01865580995729,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modF","tPIR1","modF","bio_rep1","1",-0.103333333333333,1.07425264801329,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modF","tPIR1","modF","bio_rep2","1",-0.0350000000000001,1.0245568230328,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modF","tPIR1","modF","bio_rep3","1",-0.106666666666666,1.07673756824752,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modF","tPIR1","modF","bio_rep4","2",0.530000000000001,0.692554734055462,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modF","tPIR1","modF","bio_rep5","2",0.503333333333334,0.705474903559024,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modF","tPIR1","modF","bio_rep6","2",0.503333333333334,0.705474903559024,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modF","tPIR1","modF","bio_rep1","1",0.686666666666667,0.621287672242966,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modF","tPIR1","modF","bio_rep2","1",0.545,0.685391402489852,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modF","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modF","tPIR1","modF","bio_rep3","1",0.673333333333334,0.62705620477513,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modG","tPIR1","modG","bio_rep4","2",4.03666666666667,0.06093155348264,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modG","tPIR1","modG","bio_rep5","2",4.39333333333333,0.0475855272541335,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modG","tPIR1","modG","bio_rep6","2",4.23166666666667,0.0532281536285328,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modG","tPIR1","modG","bio_rep1","1",3.58166666666667,0.0835239257947041,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modG","tPIR1","modG","bio_rep2","1",3.875,0.0681567332915787,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","mCh-7","tPIR1_modG","tPIR1","modG","bio_rep3","1",4.05666666666667,0.0600926907801658,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modG","tPIR1","modG","bio_rep4","2",-0.813333333333333,1.75726690444243,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modG","tPIR1","modG","bio_rep5","2",-0.746666666666666,1.6779115495365,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modG","tPIR1","modG","bio_rep6","2",-0.558333333333334,1.47256705810053,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modG","tPIR1","modG","bio_rep1","1",-0.638333333333332,1.55652994634865,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modG","tPIR1","modG","bio_rep2","1",-0.485000000000001,1.3995858655952,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PGK1-ORF","tPIR1_modG","tPIR1","modG","bio_rep3","1",-0.663333333333332,1.58373761055944,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modG","tPIR1","modG","bio_rep4","2",0.126666666666667,0.915945290270249,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modG","tPIR1","modG","bio_rep5","2",0.293333333333335,0.816014484988445,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modG","tPIR1","modG","bio_rep6","2",0.251666666666667,0.839925534532094,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modG","tPIR1","modG","bio_rep1","1",-0.298333333333332,1.22972296076792,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modG","tPIR1","modG","bio_rep2","1",0.225,0.855595025682602,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","PIR1-ORF","tPIR1_modG","tPIR1","modG","bio_rep3","1",0.00666666666666771,0.995389679103228,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modG","tPIR1","modG","bio_rep4","2",0.826666666666666,0.563830463522902,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modG","tPIR1","modG","bio_rep5","2",0.813333333333334,0.569065517293911,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modG","tPIR1","modG","bio_rep6","2",0.471666666666666,0.721131033130762,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modG","tPIR1","modG","bio_rep1","1",0.701666666666668,0.614861480383961,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modG","tPIR1","modG","bio_rep2","1",0.475,0.71946679000541,FALSE,FALSE
"pSRO9-mCherry-tPIR1_modG","pSRO9-mCherry","pSRO9","mCherry","URA3-ORF","tPIR1_modG","tPIR1","modG","bio_rep3","1",0.726666666666667,0.604298528173384,FALSE,FALSE
