"Include","Color","Pos","Name","Cp","Concentration","Standard","Status","Well","Cq","ExpRep","WellR","WellC","SampleID","Strain","Pro_mCh","Promoter","mCherry","BioRep","Ter_mod","Terminator","Construct","remove","Type","TechRep","TargetID","norm.by","Value.norm","Value.normexp"
TRUE,255,"D16","Sample 88",10.34,NA,0,NA,"D16",10.34,"1","D","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",10.54,-0.199999999999999,1.14869835499703
TRUE,255,"E16","Sample 112",10.54,NA,0,NA,"E16",10.54,"1","E","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",10.54,0,1
TRUE,255,"F16","Sample 136",10.99,NA,0,NA,"F16",10.99,"1","F","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",10.54,0.450000000000001,0.732042847972812
TRUE,255,"G16","Sample 160",10.41,NA,0,NA,"G16",10.41,"1","G","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",10.54,-0.129999999999999,1.09429370126074
TRUE,255,"H16","Sample 184",9.55,NA,0,NA,"H16",9.55,"1","H","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",10.54,-0.989999999999998,1.98618499087407
TRUE,255,"I16","Sample 208",10.54,NA,0,NA,"I16",10.54,"1","I","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",10.54,0,1
TRUE,255,"J16","Sample 232",10.81,NA,0,NA,"J16",10.81,"1","J","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",10.54,0.270000000000001,0.829319545814441
TRUE,255,"K16","Sample 256",10.54,NA,0,NA,"K16",10.54,"1","K","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",10.54,0,1
TRUE,255,"L16","Sample 280",10.39,NA,0,NA,"L16",10.39,"1","L","16","pRPS3-mCherry-tRPS3_modD_BioRep1","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",10.54,-0.149999999999999,1.10956947206784
TRUE,255,"A17","Sample 17",11.57,NA,0,NA,"A17",11.57,"1","A","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",10.47,1.1,0.466516495768404
TRUE,255,"B17","Sample 41",11.89,NA,0,NA,"B17",11.89,"1","B","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",10.47,1.42,0.373712312158735
TRUE,255,"C17","Sample 65",10.6,NA,0,NA,"C17",10.6,"1","C","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",10.47,0.129999999999999,0.913831450229401
TRUE,255,"D17","Sample 89",9.8,NA,0,NA,"D17",9.8,"1","D","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",10.47,-0.67,1.59107296750984
TRUE,255,"E17","Sample 113",10.53,NA,0,NA,"E17",10.53,"1","E","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",10.47,0.0599999999999987,0.959264119325265
TRUE,255,"F17","Sample 137",11.28,NA,0,NA,"F17",11.28,"1","F","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",10.47,0.809999999999999,0.570381857934212
TRUE,255,"G17","Sample 161",10.31,NA,0,NA,"G17",10.31,"1","G","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",10.47,-0.16,1.11728713807222
TRUE,255,"H17","Sample 185",9.58,NA,0,NA,"H17",9.58,"1","H","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",10.47,-0.890000000000001,1.85317612378074
TRUE,255,"I17","Sample 209",10.49,NA,0,NA,"I17",10.49,"1","I","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",10.47,0.0199999999999996,0.986232704493359
TRUE,255,"J17","Sample 233",10.71,NA,0,NA,"J17",10.71,"1","J","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",10.47,0.24,0.846745312362527
TRUE,255,"K17","Sample 257",10.47,NA,0,NA,"K17",10.47,"1","K","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",10.47,0,1
TRUE,255,"L17","Sample 281",9.92,NA,0,NA,"L17",9.92,"1","L","17","pRPS3-mCherry-tRPS3_modD_BioRep2","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",10.47,-0.550000000000001,1.46408569594563
TRUE,255,"A18","Sample 18",10.91,NA,0,NA,"A18",10.91,"1","A","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",10.56,0.35,0.784584097896751
TRUE,255,"B18","Sample 42",11.56,NA,0,NA,"B18",11.56,"1","B","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",10.56,1,0.5
TRUE,255,"C18","Sample 66",10.52,NA,0,NA,"C18",10.52,"1","C","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",10.56,-0.0400000000000009,1.02811382665607
TRUE,255,"D18","Sample 90",10.06,NA,0,NA,"D18",10.06,"1","D","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",10.56,-0.5,1.4142135623731
TRUE,255,"E18","Sample 114",10.3,NA,0,NA,"E18",10.3,"1","E","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",10.56,-0.26,1.19747870461893
TRUE,255,"F18","Sample 138",11.51,NA,0,NA,"F18",11.51,"1","F","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",10.56,0.949999999999999,0.517632461920689
TRUE,255,"G18","Sample 162",10.61,NA,0,NA,"G18",10.61,"1","G","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",10.56,0.0499999999999989,0.965936328924846
TRUE,255,"H18","Sample 186",10.56,NA,0,NA,"H18",10.56,"1","H","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",10.56,0,1
TRUE,255,"I18","Sample 210",10.5,NA,0,NA,"I18",10.5,"1","I","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",10.56,-0.0600000000000005,1.04246576084112
TRUE,255,"J18","Sample 234",11.26,NA,0,NA,"J18",11.26,"1","J","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",10.56,0.699999999999999,0.615572206672458
TRUE,255,"K18","Sample 258",10.53,NA,0,NA,"K18",10.53,"1","K","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",10.56,-0.0300000000000011,1.02101212570719
TRUE,255,"L18","Sample 282",10.28,NA,0,NA,"L18",10.28,"1","L","18","pRPS3-mCherry-tRPS3_modD_BioRep3","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",10.56,-0.280000000000001,1.21419488439505
TRUE,255,"A16","Sample 16",14.89,NA,0,NA,"A16",14.89,"2","A","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",15.37,-0.479999999999999,1.3947436663504
TRUE,255,"B16","Sample 40",15.85,NA,0,NA,"B16",15.85,"2","B","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",15.37,0.48,0.716977624007913
TRUE,255,"C16","Sample 64",15.92,NA,0,NA,"C16",15.92,"2","C","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",15.37,0.550000000000001,0.683020128377197
TRUE,255,"D16","Sample 88",14.86,NA,0,NA,"D16",14.86,"2","D","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",15.37,-0.51,1.42405019559707
TRUE,255,"E16","Sample 112",14.15,NA,0,NA,"E16",14.15,"2","E","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",15.37,-1.22,2.32946717293691
TRUE,255,"F16","Sample 136",15.22,NA,0,NA,"F16",15.22,"2","F","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",15.37,-0.149999999999999,1.10956947206784
TRUE,255,"G16","Sample 160",15.41,NA,0,NA,"G16",15.41,"2","G","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",15.37,0.0400000000000009,0.972654947412285
TRUE,255,"H16","Sample 184",14.65,NA,0,NA,"H16",14.65,"2","H","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",15.37,-0.719999999999999,1.64718203453514
TRUE,255,"I16","Sample 208",14.25,NA,0,NA,"I16",14.25,"2","I","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",15.37,-1.12,2.17346972505212
TRUE,255,"J16","Sample 232",15.5,NA,0,NA,"J16",15.5,"2","J","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",15.37,0.130000000000001,0.9138314502294
TRUE,255,"K16","Sample 256",15.37,NA,0,NA,"K16",15.37,"2","K","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",15.37,0,1
TRUE,255,"L16","Sample 280",14.96,NA,0,NA,"L16",14.96,"2","L","16","pRPS3-mCherry-tRPS3_modD_BioRep4","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",15.37,-0.409999999999998,1.32868581409651
TRUE,255,"A17","Sample 17",14.8,NA,0,NA,"A17",14.8,"2","A","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",14.42,0.380000000000001,0.768437590644006
TRUE,255,"B17","Sample 41",15.44,NA,0,NA,"B17",15.44,"2","B","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",14.42,1.02,0.49311635224668
TRUE,255,"C17","Sample 65",14.94,NA,0,NA,"C17",14.94,"2","C","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",14.42,0.52,0.697371833175203
TRUE,255,"D17","Sample 89",14.25,NA,0,NA,"D17",14.25,"2","D","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",14.42,-0.17,1.12505848468881
TRUE,255,"E17","Sample 113",13.78,NA,0,NA,"E17",13.78,"2","E","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",14.42,-0.640000000000001,1.558329159321
TRUE,255,"F17","Sample 137",14.61,NA,0,NA,"F17",14.61,"2","F","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",14.42,0.19,0.876605721316035
TRUE,255,"G17","Sample 161",14.42,NA,0,NA,"G17",14.42,"2","G","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",14.42,0,1
TRUE,255,"H17","Sample 185",13.65,NA,0,NA,"H17",13.65,"2","H","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",14.42,-0.77,1.70526978353591
TRUE,255,"I17","Sample 209",13.61,NA,0,NA,"I17",13.61,"2","I","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",14.42,-0.81,1.75321144263207
TRUE,255,"J17","Sample 233",14.37,NA,0,NA,"J17",14.37,"2","J","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",14.42,-0.0500000000000007,1.03526492384138
TRUE,255,"K17","Sample 257",14.38,NA,0,NA,"K17",14.38,"2","K","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",14.42,-0.0399999999999991,1.02811382665607
TRUE,255,"L17","Sample 281",14.63,NA,0,NA,"L17",14.63,"2","L","17","pRPS3-mCherry-tRPS3_modD_BioRep5","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",14.42,0.210000000000001,0.864537231307865
TRUE,255,"A18","Sample 18",14.18,NA,0,NA,"A18",14.18,"2","A","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","mCh-7",13.64,0.539999999999999,0.687770909069872
TRUE,255,"B18","Sample 42",14.78,NA,0,NA,"B18",14.78,"2","B","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","URA3-ORF",13.64,1.14,0.453759577658581
TRUE,255,"C18","Sample 66",13.76,NA,0,NA,"C18",13.76,"2","C","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","RPS3-ORF",13.64,0.119999999999999,0.920187650624876
TRUE,255,"D18","Sample 90",13.55,NA,0,NA,"D18",13.55,"2","D","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","1","PGK1-ORF",13.64,-0.0899999999999999,1.06437018245336
TRUE,255,"E18","Sample 114",12.84,NA,0,NA,"E18",12.84,"2","E","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","mCh-7",13.64,-0.800000000000001,1.74110112659225
TRUE,255,"F18","Sample 138",13.62,NA,0,NA,"F18",13.62,"2","F","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","URA3-ORF",13.64,-0.0200000000000014,1.01395947979003
TRUE,255,"G18","Sample 162",13.64,NA,0,NA,"G18",13.64,"2","G","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","RPS3-ORF",13.64,0,1
TRUE,255,"H18","Sample 186",13.35,NA,0,NA,"H18",13.35,"2","H","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","2","PGK1-ORF",13.64,-0.290000000000001,1.22264027769207
TRUE,255,"I18","Sample 210",12.82,NA,0,NA,"I18",12.82,"2","I","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","mCh-7",13.64,-0.82,1.76540599258131
TRUE,255,"J18","Sample 234",13.73,NA,0,NA,"J18",13.73,"2","J","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","URA3-ORF",13.64,0.0899999999999999,0.939522749214012
TRUE,255,"K18","Sample 258",13.58,NA,0,NA,"K18",13.58,"2","K","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","RPS3-ORF",13.64,-0.0600000000000005,1.04246576084112
TRUE,255,"L18","Sample 282",13.71,NA,0,NA,"L18",13.71,"2","L","18","pRPS3-mCherry-tRPS3_modD_BioRep6","pRPS3-mCherry-tRPS3_modD","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_modD","tRPS3","modD",FALSE,"+RT","3","PGK1-ORF",13.64,0.0700000000000003,0.952637998043937
TRUE,255,"A19","Sample 19",12.79,NA,0,NA,"A19",12.79,"1","A","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","1","mCh-7",10.64,2.15,0.225312615652708
TRUE,255,"B19","Sample 43",12.52,NA,0,NA,"B19",12.52,"1","B","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","1","URA3-ORF",10.64,1.88,0.271683715631515
TRUE,255,"C19","Sample 67",10.67,NA,0,NA,"C19",10.67,"1","C","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","1","RPS3-ORF",10.64,0.0299999999999994,0.979420297586927
TRUE,255,"D19","Sample 91",10.43,NA,0,NA,"D19",10.43,"1","D","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","1","PGK1-ORF",10.64,-0.210000000000001,1.15668818390529
TRUE,255,"E19","Sample 115",11.55,NA,0,NA,"E19",11.55,"1","E","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","2","mCh-7",10.64,0.91,0.53218509122668
TRUE,255,"F19","Sample 139",11.54,NA,0,NA,"F19",11.54,"1","F","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","2","URA3-ORF",10.64,0.899999999999999,0.535886731268147
TRUE,255,"G19","Sample 163",10.5,NA,0,NA,"G19",10.5,"1","G","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","2","RPS3-ORF",10.64,-0.140000000000001,1.10190511587661
TRUE,255,"H19","Sample 187",10.19,NA,0,NA,"H19",10.19,"1","H","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","2","PGK1-ORF",10.64,-0.450000000000001,1.3660402567544
TRUE,255,"I19","Sample 211",11.78,NA,0,NA,"I19",11.78,"1","I","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","3","mCh-7",10.64,1.14,0.453759577658581
TRUE,255,"J19","Sample 235",11.4,NA,0,NA,"J19",11.4,"1","J","19","pRPS3-mCherry-tRPS3_modE_BioRep1","pRPS3-mCherry-tRPS3_modE","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_modE","tRPS3","modE",FALSE,"+RT","3","URA3-ORF",10.64,0.76,0.590496330714765
