Include,Color,Pos,Name,Cp,Concentration,Standard,Status,well,cq,well_row,well_col,sample_id,strain,pro_mCh,promoter,mCherry,bio_rep,ter_mod,terminator,construct,exp_rep,remove,prep_type,tech_rep,target_id,ref_cq,delta_cq,rel_abund
TRUE,255,A16,Sample 16,10.52,NA,0,NA,A16,10.52,A,16,pTSA1-mCherry-tTSA1_modD_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,1,mCh-7,11.44,-0.9199999999999999,1.8921152934511918
TRUE,255,E16,Sample 112,10.52,NA,0,NA,E16,10.52,E,16,pTSA1-mCherry-tTSA1_modD_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,2,mCh-7,11.44,-0.9199999999999999,1.8921152934511918
TRUE,255,I16,Sample 208,10.66,NA,0,NA,I16,10.66,I,16,pTSA1-mCherry-tTSA1_modD_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,3,mCh-7,11.44,-0.7799999999999994,1.7171308728755068
TRUE,255,A17,Sample 17,10.61,NA,0,NA,A17,10.61,A,17,pTSA1-mCherry-tTSA1_modD_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,1,mCh-7,11.54,-0.9299999999999997,1.9052759960878745
TRUE,255,E17,Sample 113,10.79,NA,0,NA,E17,10.79,E,17,pTSA1-mCherry-tTSA1_modD_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,2,mCh-7,11.54,-0.75,1.681792830507429
TRUE,255,I17,Sample 209,10.46,NA,0,NA,I17,10.46,I,17,pTSA1-mCherry-tTSA1_modD_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,3,mCh-7,11.54,-1.0799999999999983,2.1140360811227583
TRUE,255,A18,Sample 18,10.74,NA,0,NA,A18,10.74,A,18,pTSA1-mCherry-tTSA1_modD_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,1,mCh-7,11.66,-0.9199999999999999,1.8921152934511918
TRUE,255,E18,Sample 114,10.79,NA,0,NA,E18,10.79,E,18,pTSA1-mCherry-tTSA1_modD_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,2,mCh-7,11.66,-0.870000000000001,1.8276629004588023
TRUE,255,I18,Sample 210,10.67,NA,0,NA,I18,10.67,I,18,pTSA1-mCherry-tTSA1_modD_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_modD,tTSA1,modD,ExpRep1,FALSE,+RT,3,mCh-7,11.66,-0.9900000000000002,1.986184990874072
TRUE,255,A16,Sample 16,11.44,NA,0,NA,A16,11.44,A,16,pTSA1-mCherry-tTSA1_modD_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,1,mCh-7,11.73,-0.2900000000000009,1.2226402776920693
TRUE,255,E16,Sample 112,11.28,NA,0,NA,E16,11.28,E,16,pTSA1-mCherry-tTSA1_modD_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,2,mCh-7,11.73,-0.45000000000000107,1.3660402567543966
TRUE,255,I16,Sample 208,11.31,NA,0,NA,I16,11.31,I,16,pTSA1-mCherry-tTSA1_modD_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,3,mCh-7,11.73,-0.41999999999999993,1.337927554786112
TRUE,255,A17,Sample 17,11.74,NA,0,NA,A17,11.74,A,17,pTSA1-mCherry-tTSA1_modD_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,1,mCh-7,12.36,-0.6199999999999992,1.5368751812880115
TRUE,255,E17,Sample 113,11.58,NA,0,NA,E17,11.58,E,17,pTSA1-mCherry-tTSA1_modD_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,2,mCh-7,12.36,-0.7799999999999994,1.7171308728755068
TRUE,255,I17,Sample 209,11.59,NA,0,NA,I17,11.59,I,17,pTSA1-mCherry-tTSA1_modD_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,3,mCh-7,12.36,-0.7699999999999996,1.705269783535913
TRUE,255,A18,Sample 18,11.64,NA,0,NA,A18,11.64,A,18,pTSA1-mCherry-tTSA1_modD_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,1,mCh-7,12.2,-0.5599999999999987,1.4742692172910998
TRUE,255,E18,Sample 114,11.56,NA,0,NA,E18,11.56,E,18,pTSA1-mCherry-tTSA1_modD_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,2,mCh-7,12.2,-0.6399999999999988,1.5583291593209985
TRUE,255,I18,Sample 210,11.8,NA,0,NA,I18,11.8,I,18,pTSA1-mCherry-tTSA1_modD_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_modD,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_modD,tTSA1,modD,ExpRep2,FALSE,+RT,3,mCh-7,12.2,-0.3999999999999986,1.3195079107728929
TRUE,255,A19,Sample 19,12.17,NA,0,NA,A19,12.17,A,19,pTSA1-mCherry-tTSA1_modE_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,1,mCh-7,11.96,0.20999999999999908,0.86453723130786575
TRUE,255,E19,Sample 115,12.53,NA,0,NA,E19,12.53,E,19,pTSA1-mCherry-tTSA1_modE_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,2,mCh-7,11.96,0.5699999999999985,0.6736167884328458
TRUE,255,I19,Sample 211,12.25,NA,0,NA,I19,12.25,I,19,pTSA1-mCherry-tTSA1_modE_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,3,mCh-7,11.96,0.28999999999999915,0.8179020585577816
TRUE,255,A20,Sample 20,12.9,NA,0,NA,A20,12.9,A,20,pTSA1-mCherry-tTSA1_modE_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,1,mCh-7,11.62,1.2800000000000011,0.4117955086337862
TRUE,255,E20,Sample 116,12.23,NA,0,NA,E20,12.23,E,20,pTSA1-mCherry-tTSA1_modE_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,2,mCh-7,11.62,0.6100000000000012,0.6551967019291811
TRUE,255,I20,Sample 212,12.49,NA,0,NA,I20,12.49,I,20,pTSA1-mCherry-tTSA1_modE_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,3,mCh-7,11.62,0.870000000000001,0.5471468506303694
TRUE,255,A21,Sample 21,12.58,NA,0,NA,A21,12.58,A,21,pTSA1-mCherry-tTSA1_modE_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,1,mCh-7,12.46,0.11999999999999922,0.9201876506248756
TRUE,255,E21,Sample 117,12.58,NA,0,NA,E21,12.58,E,21,pTSA1-mCherry-tTSA1_modE_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,2,mCh-7,12.46,0.11999999999999922,0.9201876506248756
TRUE,255,I21,Sample 213,12.72,NA,0,NA,I21,12.72,I,21,pTSA1-mCherry-tTSA1_modE_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_modE,tTSA1,modE,ExpRep1,FALSE,+RT,3,mCh-7,12.46,0.2599999999999998,0.8350879194283695
TRUE,255,A19,Sample 19,12.28,NA,0,NA,A19,12.28,A,19,pTSA1-mCherry-tTSA1_modE_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,1,mCh-7,11.79,0.4900000000000002,0.7120250977985357
TRUE,255,E19,Sample 115,11.89,NA,0,NA,E19,11.89,E,19,pTSA1-mCherry-tTSA1_modE_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,2,mCh-7,11.79,0.10000000000000142,0.9330329915368065
TRUE,255,I19,Sample 211,12.29,NA,0,NA,I19,12.29,I,19,pTSA1-mCherry-tTSA1_modE_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,3,mCh-7,11.79,0.5,0.7071067811865476
TRUE,255,A20,Sample 20,12.43,NA,0,NA,A20,12.43,A,20,pTSA1-mCherry-tTSA1_modE_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,1,mCh-7,11.89,0.5399999999999991,0.6877709090698723
TRUE,255,E20,Sample 116,12.29,NA,0,NA,E20,12.29,E,20,pTSA1-mCherry-tTSA1_modE_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,2,mCh-7,11.89,0.3999999999999986,0.7578582832551998
TRUE,255,I20,Sample 212,12.58,NA,0,NA,I20,12.58,I,20,pTSA1-mCherry-tTSA1_modE_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,3,mCh-7,11.89,0.6899999999999995,0.6198538499694934
TRUE,255,A21,Sample 21,12.42,NA,0,NA,A21,12.42,A,21,pTSA1-mCherry-tTSA1_modE_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,1,mCh-7,11.64,0.7799999999999994,0.5823667932342281
TRUE,255,E21,Sample 117,11.99,NA,0,NA,E21,11.99,E,21,pTSA1-mCherry-tTSA1_modE_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,2,mCh-7,11.64,0.34999999999999964,0.7845840978967509
TRUE,255,I21,Sample 213,12.3,NA,0,NA,I21,12.3,I,21,pTSA1-mCherry-tTSA1_modE_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_modE,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_modE,tTSA1,modE,ExpRep2,FALSE,+RT,3,mCh-7,11.64,0.6600000000000001,0.6328782969851399
TRUE,255,A1,Sample 1,11.97,NA,0,NA,A1,11.97,A,1,pTSA1-mCherry-tTSA1_WT_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,1,mCh-7,12.75,-0.7799999999999994,1.7171308728755068
TRUE,255,E1,Sample 97,12.36,NA,0,NA,E1,12.36,E,1,pTSA1-mCherry-tTSA1_WT_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,2,mCh-7,12.75,-0.39000000000000057,1.3103934038583638
TRUE,255,I1,Sample 193,11.66,NA,0,NA,I1,11.66,I,1,pTSA1-mCherry-tTSA1_WT_BioRep1_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep1,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,3,mCh-7,12.75,-1.0899999999999999,2.1287403649067196
TRUE,255,A2,Sample 2,10.69,NA,0,NA,A2,10.69,A,2,pTSA1-mCherry-tTSA1_WT_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,1,mCh-7,12.47,-1.7800000000000011,3.4342617457510176
TRUE,255,E2,Sample 98,10.73,NA,0,NA,E2,10.73,E,2,pTSA1-mCherry-tTSA1_WT_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,2,mCh-7,12.47,-1.7400000000000002,3.340351677713478
TRUE,255,I2,Sample 194,10.56,NA,0,NA,I2,10.56,I,2,pTSA1-mCherry-tTSA1_WT_BioRep2_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep2,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,3,mCh-7,12.47,-1.9100000000000001,3.7580909968560476
TRUE,255,A3,Sample 3,11.27,NA,0,NA,A3,11.27,A,3,pTSA1-mCherry-tTSA1_WT_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,1,mCh-7,12.61,-1.3399999999999999,2.5315131879405595
TRUE,255,E3,Sample 99,11,NA,0,NA,E3,11,E,3,pTSA1-mCherry-tTSA1_WT_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,2,mCh-7,12.61,-1.6099999999999994,3.052518417921117
TRUE,255,I3,Sample 195,11.4,NA,0,NA,I3,11.4,I,3,pTSA1-mCherry-tTSA1_WT_BioRep3_ExpRep1,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep3,tTSA1_WT,tTSA1,WT,ExpRep1,FALSE,+RT,3,mCh-7,12.61,-1.209999999999999,2.3133763678105734
TRUE,255,A1,Sample 1,12.19,NA,0,NA,A1,12.19,A,1,pTSA1-mCherry-tTSA1_WT_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,1,mCh-7,13.3,-1.1100000000000012,2.1584564730088562
TRUE,255,E1,Sample 97,11.88,NA,0,NA,E1,11.88,E,1,pTSA1-mCherry-tTSA1_WT_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,2,mCh-7,13.3,-1.42,2.675855109572224
TRUE,65280,I1,Sample 193,NA,NA,0,NA,I1,NA,I,1,pTSA1-mCherry-tTSA1_WT_BioRep4_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep4,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,3,mCh-7,13.3,NA,NA
TRUE,255,A2,Sample 2,11.41,NA,0,NA,A2,11.41,A,2,pTSA1-mCherry-tTSA1_WT_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,1,mCh-7,12.54,-1.129999999999999,2.1885874025214775
TRUE,255,E2,Sample 98,11.41,NA,0,NA,E2,11.41,E,2,pTSA1-mCherry-tTSA1_WT_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,2,mCh-7,12.54,-1.129999999999999,2.1885874025214775
TRUE,255,I2,Sample 194,11.31,NA,0,NA,I2,11.31,I,2,pTSA1-mCherry-tTSA1_WT_BioRep5_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep5,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,3,mCh-7,12.54,-1.2299999999999986,2.3456698984637554
TRUE,255,A3,Sample 3,10.86,NA,0,NA,A3,10.86,A,3,pTSA1-mCherry-tTSA1_WT_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,1,mCh-7,11.96,-1.1000000000000014,2.1435469250725885
TRUE,255,E3,Sample 99,10.78,NA,0,NA,E3,10.78,E,3,pTSA1-mCherry-tTSA1_WT_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,2,mCh-7,11.96,-1.1800000000000015,2.2657677705915997
TRUE,255,I3,Sample 195,10.93,NA,0,NA,I3,10.93,I,3,pTSA1-mCherry-tTSA1_WT_BioRep6_ExpRep2,pTSA1-mCherry-tTSA1_WT,pTSA1-mCherry,pTSA1,mCherry,BioRep6,tTSA1_WT,tTSA1,WT,ExpRep2,FALSE,+RT,3,mCh-7,11.96,-1.0300000000000011,2.042024251414388
